geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
88701,-28.482986789825205,-49.01028121528047,tubarao,SC
59900,-6.113633003556915,-38.22405177707605,pau dos ferros,RN
81870,-25.5218675126641,-49.28522320250146,curitiba,PR
35500,-20.13491503940489,-44.89228337917285,divinopolis,MG
88330,-27.000951633469786,-48.62381465784637,balneario camboriu,SC
26113,-22.759164391255183,-43.40104906246539,belford roxo,RJ
35488,-20.39463007441688,-44.49023259922247,itaguara,MG
31741,-19.84881207022904,-43.94339752192854,belo horizonte,MG
72115,-15.823586217406763,-48.0646881766674,brasilia,DF
9041,-23.66723861420169,-46.5377876308501,santo andré,SP
28090,-21.71551361373787,-41.305132473951794,campos dos goytacazes,RJ
14701,-20.94458841831653,-48.49454118929325,bebedouro,SP
15055,-20.7929880022868,-49.365894345770215,são josé do rio preto,SP
64435,-5.99829788933392,-42.70337698237352,sao goncalo do piaui,PI
86420,-23.42581213953128,-49.72268411461998,carlopolis,PR
39404,-16.71794394393789,-43.818498517773605,montes claros,MG
4842,-23.743849744015304,-46.68468122926054,sao paulo,SP
3542,-23.53009036005425,-46.516035278193726,sao paulo,SP
37550,-22.239718776715847,-45.9649141364693,pouso alegre,MG
87225,-23.477798782442004,-52.55837231608209,japura,PR
12043,-23.026372462702803,-45.622261530088046,taubate,SP
38120,-19.922342584371624,-48.38469862514681,conceicao das alagoas,MG
78075,-15.609288584738792,-56.02923171610448,cuiaba,MT
48400,-10.83809571282984,-38.53906136546048,ribeira do pombal,BA
75950,-17.27470685808877,-50.24437711820703,jandaia,GO
70610,-15.787556476542248,-47.90917232139765,brasilia,DF
83601,-25.4670545737198,-49.516369708647616,campo largo,PR
65370,-3.6114730392417527,-45.34126460231069,pindare mirim,MA
28895,-22.51668113105697,-41.92396971801751,rio das ostras,RJ
13920,-22.74327286444388,-46.91660457977239,pedreira,SP
80030,-25.41445612767612,-49.259729792804016,curitiba,PR
13880,-21.846354210612112,-46.90806071814463,vargem grande do sul,SP
46575,-13.330876630727124,-42.29529290367476,caturama,BA
37580,-22.4296065,-46.57769099999999,monte siao,MG
13720,-21.59132266118373,-46.88635291294452,sao jose do rio pardo,SP
4655,-23.666167540654428,-46.672763468780616,sao paulo,SP
4165,-23.62567481042913,-46.60674984706196,sao paulo,SP
81510,-25.473170803908204,-49.24432589518993,curitiba,PR
78278,-15.435677999999946,-57.90680449999997,lambari d'oeste,MT
36205,-21.233336872507795,-43.738120840895135,barbacena,MG
68515,-6.081941792880566,-49.87969564985236,parauapebas,PA
24715,-22.792324883820715,-42.99701628034746,sao goncalo,RJ
47850,-12.086564349170205,-45.79222970355851,luís eduardo magalhães,BA
11320,-23.97041188024201,-46.37005200232867,sao vicente,SP
14600,-20.57876164594555,-47.85934259402727,sao joaquim da barra,SP
89037,-26.89530579739165,-49.09447266180968,blumenau,SC
21051,-22.877221894801707,-43.269749250154064,rio de janeiro,RJ
38700,-18.589960266999785,-46.5125853713572,patos de minas,MG
8253,-23.545102777684804,-46.43960295712385,sao paulo,SP
3963,-23.610362479600667,-46.47767704884873,sao paulo,SP
17250,-22.07312771085844,-48.73225960293337,bariri,SP
11700,-24.01357421426511,-46.40945300389513,praia grande,SP
30880,-19.90511280183505,-44.0175212812915,belo horizonte,MG
81730,-25.51611891312256,-49.2290966956548,curitiba,PR
21545,-22.848343879537243,-43.34316268636396,rio de janeiro,RJ
87260,-23.93344447715145,-52.49946201361616,araruna,PR
80320,-25.458678860378665,-49.28940812017428,curitiba,PR
5329,-23.540699389116536,-46.74332817236992,sao paulo,SP
35519,-19.8729042966578,-44.99282189629021,nova serrana,MG
5594,-23.58292545045876,-46.73858248557328,sao paulo,SP
57306,-9.741119161284676,-36.6702923863788,arapiraca,AL
60766,-3.837459910189629,-38.56982935871151,fortaleza,CE
5009,-23.52898712934956,-46.686697946303816,sao paulo,SP
2020,-23.496885366639727,-46.632249759507175,sao paulo,SP
75830,-17.5816641067913,-52.56487395413548,mineiros,GO
11055,-23.96446656895962,-46.32780887607478,santos,SP
28800,-22.723437058201338,-42.64170119041239,rio bonito,RJ
2859,-23.440907147931217,-46.71109210698832,sao paulo,SP
35460,-20.150334729745904,-44.21619010249398,brumadinho,MG
16050,-21.189992521784312,-50.44370416763806,araçatuba,SP
34800,-19.89023068086401,-43.66257115227341,caete,MG
21941,-22.81387833166944,-43.21358071772757,rio de janeiro,RJ
96400,-31.33386396733149,-54.11081308910311,bage,RS
5406,-23.555914176524865,-46.6746972069075,sao paulo,SP
76875,-9.912537128756004,-63.01176660619935,ariquemes,RO
13847,-22.356264301721986,-46.93468231162187,mogi-guacu,SP
9403,-23.69366349903366,-46.43313974640844,ribeirao pires,SP
30610,-19.96257816847478,-44.004166077298144,belo horizonte,MG
85960,-24.552872658696035,-54.05795298277993,marechal candido rondon,PR
17201,-22.29489478906716,-48.5565272976304,jau,SP
14600,-20.58406439387214,-47.8596790454428,sao joaquim da barra,SP
88306,-26.9289027027686,-48.64610722677845,itajai,SC
4107,-23.575813737558946,-46.63384828953858,sao paulo,SP
1220,-23.54447196058631,-46.64449265557727,sao paulo,SP
22271,-22.956217585896507,-43.193040349154586,rio de janeiro,RJ
79005,-20.479341118558168,-54.61713513460102,campo grande,MS
20561,-22.92075078628315,-43.26027904524207,rio de janeiro,RJ
45200,-13.85825909551624,-40.08941697416607,jequie,BA
45645,-14.42367844317208,-39.56653280440466,itapitanga,BA
90230,-30.002913943101166,-51.20104308188579,porto alegre,RS
31840,-19.83779248874727,-43.935097278809984,belo horizonte,MG
32672,-19.92723339800333,-44.17115538842405,betim,MG
22775,-22.941839252293807,-43.3696847164868,rio de janeiro,RJ
33863,-19.78226701810637,-44.06846195226778,ribeirao das neves,MG
29177,-20.122384222863445,-40.30341793340629,serra,ES
5528,-23.595043951194526,-46.7586895316473,sao paulo,SP
22230,-22.9333268237636,-43.17691200819432,rio de janeiro,RJ
5171,-23.480165849599885,-46.74922634335902,sao paulo,SP
56330,-9.392331279350088,-40.48943540349448,petrolina,PE
99260,-28.56385429599276,-51.9772297344383,casca,RS
29730,-19.51471865522039,-41.01357459089769,baixo guandu,ES
3737,-23.50576137829649,-46.51340119747247,sao paulo,SP
29015,-20.31626353299093,-40.3373288916663,vitoria,ES
55870,-7.515848466700485,-35.31345975206249,timbaúba,PE
41205,-12.92793691857217,-38.35823692344367,salvador,BA
58433,-7.222643832361939,-35.92548020413755,campina grande,PB
88760,-28.13462298900347,-49.10241222126857,rio fortuna,SC
13170,-22.823844024822737,-47.26994520496454,sumare,SP
17526,-22.23297862308848,-49.972406348462094,marilia,SP
4524,-23.60607646739565,-46.66541782889949,sao paulo,SP
9190,-23.67636215098964,-46.53953587691151,santo andré,SP
18225,-23.62918817697288,-47.82529360406824,sarapuí,SP
9061,-23.651546657510515,-46.56189210159263,santo andre,SP
58039,-7.115197190951592,-34.82665761019096,joao pessoa,PB
37950,-20.923413032483047,-46.96397111407524,são sebastião do paraíso,MG
29705,-19.50613424672457,-40.612828125545896,colatina,ES
93900,-29.601718418632085,-51.16223246534192,ivoti,RS
5018,-23.535082194010005,-46.68117655231119,sao paulo,SP
89804,-27.08041156616553,-52.63872166629482,chapeco,SC
75555,-17.734587477872896,-49.80257041669758,vicentinopolis,GO
13634,-22.006557846271587,-47.4361460584308,pirassununga,SP
48500,-10.507329221850783,-39.01682743632016,euclides da cunha,BA
98700,-28.388949994018635,-53.91313387051397,ijuí,RS
3087,-23.53215163059031,-46.5634691497489,sao paulo,SP
35900,-19.65367498309401,-43.21221859436052,itabira,MG
25261,-22.65719536064508,-43.25547098774762,duque de caxias,RJ
29107,-20.347936302563856,-40.29538228186516,vila velha,ES
31990,-19.85151348542905,-43.89907016472387,belo horizonte,MG
29345,-21.023723940156657,-40.81757013571798,marataizes,ES
2084,-23.499443524842725,-46.59964623772287,sao paulo,SP
18407,-23.990380907422537,-48.89032030506928,itapeva,SP
15991,-21.62790735247997,-48.34942337898416,matao,SP
85852,-25.53679522330177,-54.575004081452654,foz do iguacu,PR
13178,-22.80307206447988,-47.18777388469764,sumare,SP
6755,-23.599571364418026,-46.76375020552254,taboao da serra,SP
25560,-22.76951220938357,-43.3641213530098,sao joao de meriti,RJ
74543,-16.673059538406893,-49.27936304158651,goiania,GO
6401,-23.51212276004412,-46.876034463550965,barueri,SP
1325,-23.559188898695822,-46.64421423313522,sao paulo,SP
18276,-23.36103094603792,-47.86629777840945,tatui,SP
8576,-23.49144796881412,-46.355358717257,itaquaquecetuba,SP
31160,-19.88101954010618,-43.93544073105775,belo horizonte,MG
65302,-3.6533210474074185,-45.37409419889031,santa inês,MA
66063,-1.4546675422705495,-48.47173136081136,belem,PA
7151,-23.402220087425707,-46.4520841239252,guarulhos,SP
35570,-20.464772778180407,-45.42779226953998,formiga,MG
51020,-8.115765590339894,-34.897529624617704,recife,PE
13045,-22.934012595331566,-47.03641303664373,campinas,SP
3692,-23.532256853479268,-46.4831333814952,sao paulo,SP
18706,-23.08670964686771,-48.92911615952784,avare,SP
97340,-30.16994835732476,-53.56979091548246,são sepé,RS
11060,-23.955284713572624,-46.331281682064784,santos,SP
90480,-30.03176651762937,-51.18006819929013,porto alegre,RS
88600,-28.29270017524556,-49.934551036627525,sao joaquim,SC
3807,-23.50162418595993,-46.47316085013554,sao paulo,SP
37504,-22.429354883706527,-45.49396650410897,itajuba,MG
14403,-20.563139500548505,-47.38350012865066,franca,SP
34000,-19.98140141024385,-43.858413074928805,nova lima,MG
22230,-22.93368906688216,-43.17643305008951,rio de janeiro,RJ
8535,-23.55377557933117,-46.38907342431495,ferraz de vasconcelos,SP
20921,-22.89510516541636,-43.22636010935426,rio de janeiro,RJ
14164,-21.112171239305468,-47.989668127521234,sertãozinho,SP
11712,-24.03457169182854,-46.53946122480852,praia grande,SP
87113,-23.43246934068817,-51.87630016628446,sarandi,PR
3563,-23.546120395781628,-46.48878181265508,sao paulo,SP
14820,-21.734212726387604,-48.1044399991252,americo brasiliense,SP
5078,-23.5205005114098,-46.72074149567568,sao paulo,SP
17880,-21.563949110650583,-51.352451102693664,irapuru,SP
28896,-22.50862172994349,-41.92801119822771,rio das ostras,RJ
65070,-2.5080157718564218,-44.24054576019967,sao luis,MA
13212,-23.154106223411706,-46.95925237134293,jundiai,SP
88820,-28.705942566900283,-49.32229569541138,icara,SC
71665,-15.839235,-47.83938975,brasilia,DF
37470,-22.10984762870177,-45.06280020492701,sao lourenco,MG
27985,-22.24040806771282,-42.05736490912013,glicerio,RJ
77760,-8.057073491093554,-48.46834668553526,colinas do tocantins,TO
5775,-23.63853686955392,-46.75205196003806,sao paulo,SP
53540,-7.924086259783646,-34.92274139361573,abreu e lima,PE
15505,-20.41547204879903,-49.97912859631522,votuporanga,SP
95180,-29.13394973869532,-51.37209917665882,farroupilha,RS
29941,-18.72283980576108,-39.845949230284674,sao mateus,ES
87309,-24.02682862954049,-52.358964285415965,campo mourao,PR
85870,-25.4560506120056,-54.57038290871189,foz do iguaçu,PR
32673,-19.93177703580701,-44.16953623633789,betim,MG
6823,-23.674042037191978,-46.80406990564938,embu das artes,SP
61814,-3.891711089975786,-38.61288214995966,pacatuba,CE
13808,-22.44905432068656,-46.934383665421535,mogi mirim,SP
30110,-19.92168217929482,-43.95737903220031,belo horizonte,MG
35500,-20.145462182538708,-44.89601411725359,divinopolis,MG
2334,-23.486481,-46.62085348557328,sao paulo,SP
32920,-20.05015704674892,-44.25304531779578,sao joaquim de bicas,MG
74786,-16.637429999999938,-49.174427916999946,goiânia,GO
23036,-22.937805754373905,-43.579705590755694,rio de janeiro,RJ
88370,-26.900104610922345,-48.64858118956885,navegantes,SC
18690,-23.109934499999994,-48.61382624999999,itatinga,SP
20710,-22.906718843730232,-43.27377803886541,rio de janeiro,RJ
92020,-29.924778802984186,-51.16685880621952,canoas,RS
89010,-26.92949801982758,-49.06146782770132,blumenau,SC
2849,-23.46599054593456,-46.68660347307979,sao paulo,SP
13224,-23.223386954869007,-46.83553266564201,varzea paulista,SP
66087,-1.4360713815295991,-48.45753893354271,belem,PA
7995,-23.29823329886265,-46.7285090574215,francisco morato,SP
23810,-22.877478235042567,-43.76038378283954,itaguai,RJ
64595,-7.832566981239776,-40.90179154632432,curral novo do piaui,PI
3960,-23.596409384594544,-46.48185241926258,sao paulo,SP
4807,-23.71433659893825,-46.69750147293556,sao paulo,SP
8255,-23.55700407799065,-46.43248968872988,sao paulo,SP
9950,-23.68264770384909,-46.58680523910783,diadema,SP
52280,-8.013316482822228,-34.91920005263111,recife,PE
47600,-13.255981209680147,-43.41519323667937,bom jesus da lapa,BA
85605,-26.077204237725507,-53.04127445014873,francisco beltrão,PR
35198,-19.415268786117363,-42.416157424709176,ipaba,MG
18209,-23.58420273888277,-48.07684567479481,itapetininga,SP
83833,-25.649207999999994,-49.313781000000006,fazenda rio grande,PR
13104,-22.868624730898475,-46.97023509430871,campinas,SP
18550,-23.28217595634837,-47.684525043651625,boituva,SP
79612,-20.79162816218245,-51.66506049687381,tres lagoas,MS
12080,-23.022889118887207,-45.549630278124575,taubate,SP
75113,-16.32947511854887,-48.94337635806002,anápolis,GO
89240,-26.256927177611924,-48.64396793861717,sao francisco do sul,SC
39560,-16.165865956028476,-42.29142888769726,salinas,MG
2751,-23.49099881181837,-46.68272378711988,sao paulo,SP
34006,-19.97778267063845,-43.93910206980269,nova lima,MG
18650,-22.729943051001115,-48.57265621075216,sao manuel,SP
26413,-22.6957841249045,-43.6162957603026,japeri,RJ
32041,-19.915806757968863,-44.078974278982926,contagem,MG
82630,-25.368606689845507,-49.21414372267036,curitiba,PR
79490,-19.40267262387602,-54.5792682246736,sao gabriel do oeste,MS
90110,-30.044498489324187,-51.230182950458754,porto alegre,RS
6440,-23.50962097139608,-46.857818083368464,barueri,SP
49026,-10.950826097606898,-37.05825878258364,aracaju,SE
58038,-7.108177013041747,-34.82789339785911,joao pessoa,PB
28890,-22.548093132609296,-41.983258108834775,rio das ostras,RJ
11347,-23.97796666101911,-46.47969438168679,sao vicente,SP
9551,-23.62245935997464,-46.55538763321603,sao caetano do sul,SP
94198,-29.9287102739339,-50.91384421925677,gravatai,RS
76350,-15.157330561344464,-49.801688169596495,rubiataba,GO
38770,-17.741681999999997,-46.17544426731652,joão pinheiro,MG
50980,-8.022584032195583,-34.952760970821515,recife,PE
81460,-25.547860949729948,-49.34342952599006,curitiba,PR
87528,-23.51053009068181,-53.7271938823652,alto paraiso,PR
3243,-23.596684669167267,-46.54309048404405,sao paulo,SP
23085,-22.891826755756263,-43.53662326977896,rio de janeiro,RJ
5640,-23.62533578752075,-46.7370175745216,sao paulo,SP
12316,-23.318227142102845,-45.9433722783773,jacarei,SP
87502,-23.76059617011957,-53.29892769109581,umuarama,PR
48905,-9.43263464347704,-40.49509194809384,juazeiro,BA
37701,-21.79002054743657,-46.56296041703105,pocos de caldas,MG
72015,-15.841935472278486,-48.05122670506707,brasilia,DF
85807,-24.9535559916274,-53.494802261294346,cascavel,PR
72593,-15.99837148964783,-47.99868378936381,brasília,DF
27211,-22.487085376866773,-44.07949954901449,volta redonda,RJ
37550,-22.23343451007592,-45.93912273419083,pouso alegre,MG
1529,-23.570462190114863,-46.6364571910958,sao paulo,SP
2464,-23.49757792700101,-46.64216746696294,são paulo,SP
85950,-24.28627032868957,-53.84658445233904,palotina,PR
89820,-26.88019331993928,-52.38605069712045,xanxerê,SC
37504,-22.425548788421697,-45.49565495455138,itajuba,MG
14960,-21.46578793157153,-49.22168899203879,novo horizonte,SP
24030,-22.884583788747086,-43.121444329332505,niterói,RJ
20540,-22.922340568872546,-43.25713357427645,rio de janeiro,RJ
18307,-24.0094048506115,-48.3468539451364,capao bonito,SP
15910,-21.250038296884625,-48.51491321410904,monte alto,SP
98910,-27.78237320644329,-54.22225312376322,tres de maio,RS
4550,-23.60146899140166,-46.68152092437528,sao paulo,SP
59088,-5.879141145328188,-35.20142316133947,natal,RN
6804,-23.647629518632325,-46.85137444986318,embu,SP
79008,-20.45738955785112,-54.62269253427779,campo grande,MS
5814,-23.660636154596325,-46.73128261088348,sao paulo,SP
5416,-23.553451341652764,-46.69329614764277,sao paulo,SP
38120,-19.91076357727419,-48.388174806704015,conceicao das alagoas,MG
14781,-20.53054741271852,-48.55278300874258,barretos,SP
3615,-23.51835108964741,-46.52930100721336,sao paulo,SP
3817,-23.49269996808813,-46.49093633305441,sao paulo,SP
8673,-23.538950271103328,-46.32064085409842,suzano,SP
16015,-21.20488317346644,-50.4282334499105,aracatuba,SP
32673,-19.94834837246812,-44.16919585567547,betim,MG
30575,-19.98344473123452,-43.97217504665446,belo horizonte,MG
29163,-20.21891343632087,-40.23070118894114,serra,ES
4161,-23.62636036164807,-46.61157854079866,sao paulo,SP
68400,-2.2470498518428017,-49.49810396289028,cametá,PA
30111,-19.915742786023344,-43.93827803067111,belo horizonte,MG
13160,-22.56847033628725,-47.16015134178397,artur nogueira,SP
8140,-23.50934088446188,-46.39596802012049,sao paulo,SP
77600,-10.159252960981506,-48.88808139161913,paraiso do tocantins,TO
94495,-30.048646478574145,-51.085751186146354,viamao,RS
8690,-23.5036367296546,-46.31461485103207,suzano,SP
4674,-23.664561516792656,-46.68849006786311,sao paulo,SP
14405,-20.52122392152821,-47.41046041801239,franca,SP
2408,-23.483001671748728,-46.62649175190826,sao paulo,SP
1210,-23.54171796003806,-46.64400215612552,sao paulo,SP
64565,-7.451528828754428,-41.47841962206403,itainopolis,PI
87930,-23.08402332646496,-53.48542943542782,querencia do norte,PR
27285,-22.49550927200066,-44.08061979378496,volta redonda,RJ
7745,-23.37925656506084,-46.719137709192864,caieiras,SP
4083,-23.61193797169481,-46.66330111601936,sao paulo,SP
22790,-23.010492220052686,-43.44378832768696,rio de janeiro,RJ
12403,-22.926439444661952,-45.45067102784764,pindamonhangaba,SP
49290,-11.274456934177666,-37.7918168765955,itabaianinha,SE
4542,-23.586736651682124,-46.67620249515256,sao paulo,SP
15053,-20.77423623810032,-49.362756507502375,sao jose do rio preto,SP
88025,-27.57626817707312,-48.537115706763295,florianópolis,SC
31110,-19.898443907294165,-43.93413789035728,belo horizonte,MG
12212,-23.15679165889549,-45.90483414210283,sao jose dos campos,SP
60750,-3.831711588249629,-38.55265242458964,fortaleza,CE
41213,-12.960806672253568,-38.48403558992611,salvador,BA
49400,-10.919241600579578,-37.67178947087872,lagarto,SE
13348,-23.11983521787179,-47.2458631851232,indaiatuba,SP
97420,-29.687659200107465,-54.67686382702989,sao vicente do sul,RS
28051,-21.74462321448089,-41.33845960629105,campos dos goytacazes,RJ
12215,-23.18515739578163,-45.87434387093891,sao jose dos campos,SP
29930,-18.72290458927512,-39.85373435357167,sao mateus,ES
72546,-16.007065098285914,-47.99406064980421,brasília,DF
58800,-6.762550697827211,-38.22912664671748,sousa,PB
38280,-19.727557036917773,-50.1879840353139,iturama,MG
89610,-27.17612132418092,-51.49982815039659,herval d'oeste,SC
29023,-20.29394232612952,-40.34479111405745,vitoria,ES
14056,-21.154033760199667,-47.83919064723872,ribeirão preto,SP
30575,-19.975930040250404,-43.96643797183905,belo horizonte,MG
77690,-8.803202938784343,-49.555943419473536,araguacema,TO
4241,-23.623338939494488,-46.58938078948579,sao paulo,SP
32342,-19.92402137924161,-44.05295211862661,contagem,MG
5854,-23.663573154598723,-46.76030258950875,sao paulo,SP
24220,-22.899216866220605,-43.11093409707141,niteroi,RJ
39550,-15.815344568722216,-42.22792875578445,taiobeiras,MG
6470,-23.493536088935564,-46.86063275303524,barueri,SP
3925,-23.602421923394324,-46.50832346295225,são paulo,SP
56312,-9.39200610321284,-40.54836676480468,petrolina,PE
5833,-23.673501534277783,-46.75636049278665,sao paulo,SP
72270,-15.807247318574936,-48.14770992764602,brasilia,DF
29193,-19.82622528194552,-40.27864628910475,aracruz,ES
81050,-25.482224503750903,-49.29362983236194,curitiba,PR
4250,-23.62222345268047,-46.59784286955392,sao paulo,SP
15053,-20.77907900388652,-49.3602627132605,sao jose do rio preto,SP
9080,-23.62711632001269,-46.54762813988115,santo andre,SP
78290,-15.445456919491605,-58.73531190676904,figueiropolis d'oeste,MT
5425,-23.56938980682671,-46.70148510990252,sao paulo,SP
38183,-19.59226197234799,-46.9310371309811,araxa,MG
30840,-19.89185918650817,-44.00562869302907,belo horizonte,MG
91420,-30.046961305297504,-51.16841528613893,porto alegre,RS
20561,-22.92215236525476,-43.26707812559864,rio de janeiro,RJ
64078,-5.101651165390039,-42.75144168894432,teresina,PI
18520,-23.172875058058573,-47.76075909786573,cerquilho,SP
42806,-12.713090815061646,-38.32852599272331,camaçari,BA
68380,-6.6381955064409865,-51.98093239996243,sao felix do xingu,PA
13300,-23.273049596301696,-47.29782757575558,itu,SP
23057,-22.99012489203073,-43.43103367831386,rio de janeiro,RJ
89300,-26.131393242244744,-49.81016864116639,mafra,SC
85055,-25.36902145833244,-51.4641964376746,guarapuava,PR
9672,-23.66214870941767,-46.60324965485612,sao bernardo do campo,SP
89110,-26.92664402714846,-48.96565889866332,gaspar,SC
6900,-23.874159270051383,-46.80075840437595,embu-guaçu,SP
89239,-26.204174182721395,-48.91245382690775,joinville,SC
2674,-23.46105413488948,-46.67019002983438,sao paulo,SP
15040,-20.806132500000004,-49.426866,sao jose do rio preto,SP
18170,-23.70673236967217,-47.43022520346917,piedade,SP
88049,-27.68669027699232,-48.56368144310117,florianopolis,SC
2078,-23.50145845628714,-46.59342185789717,sao paulo,SP
11940,-24.696292799868047,-48.00463685512871,jacupiranga,SP
81490,-25.590990039125224,-49.32694505606211,curitiba,PR
27215,-22.502313,-44.091045,volta redonda,RJ
38779,-17.017831448219187,-46.01976712485086,brasilândia de minas,MG
75383,-16.641963000000004,-49.42062666059733,trindade,GO
4266,-23.59049882273141,-46.60812784249927,sao paulo,SP
88790,-28.442299882229296,-48.820820221325135,laguna,SC
45000,-14.858236183738224,-40.83511801234926,vitoria da conquista,BA
23970,-23.22070111060177,-44.71226283180532,parati,RJ
75800,-17.8854593144897,-51.71568451002814,jatai,GO
90230,-30.00593137440135,-51.192495518870125,porto alegre,RS
29980,-18.416506442683698,-40.21832324405788,pinheiros,ES
84950,-23.80912658988353,-49.78488445383032,wenceslau braz,PR
25620,-22.510737108887,-43.17849876670858,petropolis,RJ
8560,-23.53269174632121,-46.332992064112176,poá,SP
89230,-26.34178941104508,-48.808406980985644,joinville,SC
2317,-23.457747740492824,-46.59722404884874,sao paulo,SP
85750,-25.7136975,-53.767539,planalto,PR
20551,-22.915219904235737,-43.24300877338563,rio de janeiro,RJ
29154,-20.30913029209853,-40.38786749603943,cariacica,ES
14409,-20.502152550184803,-47.40109588054835,franca,SP
36430,-20.789070778068545,-43.68409934042828,santana dos montes,MG
5844,-23.659976545934555,-46.74240325867044,sao paulo,SP
12120,-22.95748966839297,-45.54176083163438,tremembe,SP
13843,-22.38227280794608,-46.93625265626777,mogi-guacu,SP
14640,-20.731548617083103,-48.05233778166755,morro agudo,SP
38401,-18.890304611431723,-48.28941079087078,uberlândia,MG
97050,-29.691167583963257,-53.79725496779968,santa maria,RS
4601,-23.624508415488474,-46.685007780598994,sao paulo,SP
21236,-22.83069021648681,-43.31433143158864,rio de janeiro,RJ
24715,-22.803646500000003,-42.98348699999998,são gonçalo,RJ
72876,-16.072939777245193,-47.98164161357656,valparaiso de goias,GO
97070,-29.73843195644676,-53.80374401197268,santa maria,RS
38402,-18.86962270552253,-48.26388594240868,uberlandia,MG
20230,-22.91310921954524,-43.18215515820298,rio de janeiro,RJ
55800,-7.749627526232382,-35.236357888747655,nazare da mata,PE
25520,-22.80429085035562,-43.37245918358358,sao joao de meriti,RJ
14026,-21.220080495700834,-47.81950372938433,ribeirao preto,SP
18520,-23.158681776736664,-47.7505965919428,cerquilho,SP
5798,-23.65971205302579,-46.77100262266073,sao paulo,SP
12236,-23.247816034970285,-45.899091875238085,sao jose dos campos,SP
25222,-22.686850717727385,-43.25159600761353,duque de caxias,RJ
89898,-26.97341287100524,-53.63794249382285,tunapolis,SC
29308,-20.83504987819677,-41.113945620981376,cachoeiro de itapemirim,ES
39404,-16.70032406050551,-43.83628728059898,montes claros,MG
13040,-22.92636813765943,-47.06353946087476,campinas,SP
88860,-28.59945032047015,-49.42834102934092,sideropolis,SC
17012,-22.33125607715393,-49.06422155202274,bauru,SP
86380,-23.05701706980534,-50.220550543943965,andirá,PR
13710,-21.70840506778429,-47.28275236570742,tambau,SP
8535,-23.55356545090355,-46.38855665454367,ferraz de vasconcelos,SP
6660,-23.545766557849724,-46.95170551224162,itapevi,SP
14500,-20.329983340637604,-47.79344482617294,ituverava,SP
19700,-22.416508483151205,-50.59052520854394,paraguacu paulista,SP
35162,-19.451733242167947,-42.5596035909963,ipatinga,MG
45807,-16.300442381203315,-39.02589807180495,santa cruz cabralia,BA
91787,-30.16281699201112,-51.16922396474117,porto alegre,RS
88352,-27.0822909958486,-48.900001752108366,brusque,SC
5757,-23.62742775797796,-46.75527016763806,sao paulo,SP
51030,-8.132914089647414,-34.904768222459424,recife,PE
86604,-23.31934953354576,-51.39184744305988,rolandia,PR
12305,-23.266050464850448,-45.92195394173571,jacareí,SP
18250,-23.36797474024212,-48.18029592232938,guarei,SP
75701,-18.17542720399333,-47.95257786969815,catalao,GO
6900,-23.85504236483709,-46.80759178865982,embu-guacu,SP
73813,-15.54902617513988,-47.33302235942636,formosa,GO
65075,-2.5055250044122728,-44.29493094043425,sao luis,MA
11740,-24.171624796006675,-46.762977431444405,itanhaem,SP
14801,-21.789965133632453,-48.17901372359155,araraquara,SP
13385,-22.800688882124096,-47.28890773528751,nova odessa,SP
30310,-19.949917620318526,-43.9289486343412,belo horizonte,MG
6814,-23.662373018321865,-46.81722801056022,embu das artes,SP
31140,-19.887605298084143,-43.93585220566676,belo horizonte,MG
27600,-22.24584446035372,-43.70697348443992,valenca,RJ
87660,-22.93050303128096,-52.15428402111839,paranacity,PR
13632,-22.01478415379099,-47.41701074003955,pirassununga,SP
21610,-22.869988731894484,-43.37437666152121,rio de janeiro,RJ
68537,-6.549958603764686,-49.84652773962353,canaa dos carajas,PA
38700,-18.59050949000037,-46.51012721842737,patos de minas,MG
12927,-22.91227604262285,-46.53740806547738,braganca paulista,SP
14711,-20.9446645102498,-48.47258538193605,bebedouro,SP
7030,-23.504186195452306,-46.55208675601608,guarulhos,SP
95706,-29.15227860240844,-51.4999330134359,bento goncalves,RS
29170,-20.15417720157913,-40.25755639293367,serra,ES
29050,-20.30555913711118,-40.2929149099199,vitória,ES
25900,-22.65895303828744,-43.0366724799339,mage,RJ
3386,-23.584168436997302,-46.53066136149352,são paulo,SP
1423,-23.570948609210017,-46.6540130800681,sao paulo,SP
20511,-22.933947206763285,-43.24532732249418,rio de janeiro,RJ
64110,-4.748588931622766,-42.57871141310055,josé de freitas,PI
93180,-29.68862057556189,-51.2471428390946,portao,RS
97015,-29.692619224536887,-53.81824142146108,santa maria,RS
35057,-18.8410704156394,-41.96312104571029,governador valadares,MG
3612,-23.51810476406197,-46.53674403046856,sao paulo,SP
11703,-24.02117962525096,-46.45329567013603,praia grande,SP
86130,-22.997526034960107,-51.193514037409386,bela vista do paraiso,PR
91210,-30.0407672828207,-51.14514832693757,porto alegre,RS
5185,-23.44918286234056,-46.74900069262501,sao paulo,SP
13454,-22.74333206618433,-47.37647574557653,santa bárbara d'oeste,SP
13320,-23.20433872217096,-47.294225721766914,salto,SP
35938,-19.828095815047387,-43.092051684952615,bela vista de minas,MG
38950,-19.501784932557747,-46.5493978576731,ibiá,MG
25075,-22.78451555098466,-43.3064095076039,duque de caxias,RJ
13240,-23.08674720037469,-46.71255619416168,jarinu,SP
22715,-22.92040672107444,-43.38896192451952,rio de janeiro,RJ
